Gene,dropout,highly_variable,F_pval,Adj_F_pval
FLOT1,0.7553699284009546,1,7.324077494269281e-14,2.547244127180569e-09
PDE7B,0.10620525059665871,1,3.369811251165114e-13,3.207711182466878e-09
GLIPR1,0.5429594272076372,0,1.8974011602666268e-13,3.532091029231752e-09
RPL3,0.0,0,5.427680648337501e-13,4.617870695605546e-09
SRGN,0.03341288782816229,0,6.333132888823238e-13,5.574489245675876e-09
ACTG1,0.0011933174224343676,1,7.086619229365182e-13,6.036499099890305e-09
FBL,0.42601431980906923,0,4.4752426188470655e-13,6.633504199701538e-09
MYL6,0.003579952267303103,0,8.747020068573322e-13,7.468702271974548e-09
SNHG29,0.059665871121718374,1,9.666981068056354e-13,8.746537257467723e-09
RPL35A,0.002386634844868735,0,1.1502327973245e-12,9.809592555042678e-09
NACA,0.007159904534606206,0,1.3033515824450799e-12,1.1168883402361799e-08
ATP8B4,0.6372315035799523,1,6.095995320754104e-13,1.4296921783671652e-08
MGST3,0.383054892601432,1,1.2728896863229685e-12,1.7553823381306796e-08
RPL18,0.002386634844868735,0,2.279371539545887e-12,1.94392875394575e-08
CAPG,0.4606205250596659,1,1.3435735900193803e-12,2.1193101767821982e-08
LPAR5,0.9451073985680191,0,1.6314029210048366e-13,2.528569550326057e-08
PPA1,0.4009546539379475,0,2.4727700742440395e-12,3.5119758345454237e-08
PDE4D,0.28758949880668255,1,3.092288307054507e-12,3.6929816267939273e-08
LGALS9,0.815035799522673,0,8.152445947923208e-13,3.749969450625283e-08
AIF1,0.8937947494033412,1,5.447780006645659e-13,4.364163921854109e-08
UBC,0.016706443914081145,0,5.997926036144378e-12,5.18973753053431e-08
ISG15,0.5584725536992841,0,2.8001050382576003e-12,5.3956540788338835e-08
RPS24,0.0,0,8.043545989090729e-12,6.843448927518392e-08
MXRA8,0.8245823389021479,1,1.522426679711467e-12,7.383980672139839e-08
BST2,0.2243436754176611,0,7.002403524626297e-12,7.680779141406493e-08
CCR4,0.5715990453460621,1,4.312268098768434e-12,8.564121201354234e-08
EIF3L,0.13723150357995226,0,1.4044880522705585e-11,1.3850047142774011e-07
IL12RB2,0.7708830548926014,0,4.058538336752688e-12,1.5070925527968226e-07
HCST,0.1360381861575179,0,1.6308583241796424e-11,1.6060134139968085e-07
ERP29,0.17541766109785203,0,2.18292728224054e-11,2.2523336289290172e-07
CD82,0.41766109785202865,0,1.7997830005446216e-11,2.6294918151874977e-07
RPS15A,0.0011933174224343676,0,3.2391029675698184e-11,2.759121312341028e-07
C1QBP,0.45584725536992843,0,1.8882675712753468e-11,2.9523659771912555e-07
CD48,0.12291169451073986,0,3.141849706036993e-11,3.047681417215071e-07
DOCK8,0.27923627684964203,0,2.927011868306173e-11,3.455087454554635e-07
RPL22,0.01909307875894988,0,4.576122562189569e-11,3.9691483377291024e-07
RPL31,0.017899761336515514,0,4.9335461675050076e-11,4.2739640151452153e-07
B2M,0.0,0,6.286140231147972e-11,5.348248108660694e-07
TSPYL2,0.8532219570405728,0,1.3452436089043253e-11,7.797714422259841e-07
FOS,0.5751789976133651,1,4.58214407936313e-11,9.176778362699893e-07
CD3G,0.18615751789976134,0,9.307074456980544e-11,9.729719352526689e-07
RPL35,0.00477326968973747,0,1.268687084995169e-10,1.0845759454002873e-06
RPL12,0.003579952267303103,0,1.723497060658573e-10,1.4716196272294216e-06
ZFAS1,0.1575178997613365,0,1.507390753587103e-10,1.52227335487436e-06
RPL21,0.034606205250596656,0,1.7645422212029475e-10,1.55508822406422e-06
RPS15,0.0,0,2.030523886116093e-10,1.727569722307572e-06
RPL27,0.016706443914081145,0,2.1011543065158266e-10,1.8180349834688246e-06
ATP5PB,0.30071599045346065,0,1.5255919665661867e-10,1.8561466120127658e-06
CST7,0.10023866348448687,1,2.4994960177166503e-10,2.3634836545753943e-06
FP236383.3,0.0,0,2.7957770103778216e-10,2.3786470804294504e-06
GPR15,0.7279236276849642,0,8.541255639751799e-11,2.6709045833228495e-06
S100A10,0.09188544152744631,1,3.9320020891807847e-10,3.6838385050250455e-06
RPS6KA5,0.594272076372315,1,2.4720276764302357e-10,5.183772239045693e-06
RPLP2,0.003579952267303103,0,6.146599128475875e-10,5.248315256609696e-06
ANP32B,0.17899761336515513,1,6.008359353993848e-10,6.226427866221999e-06
AL391056.1,0.9415274463007159,1,5.44783537799333e-11,7.926827282820515e-06
RPS17,0.14200477326968974,0,8.217925378286031e-10,8.149009101706179e-06
TNFRSF4,0.7124105011933174,1,2.7576204800083455e-10,8.158098658422166e-06
LINC00910,0.8400954653937948,1,1.5580094616183107e-10,8.289661410849192e-06
RIPOR2,0.35918854415274465,1,7.316896111410682e-10,9.71458165234808e-06
CRBN,0.4821002386634845,0,5.959246430081203e-10,9.789784126621123e-06
CXCR6,0.8198090692124105,1,2.213977934448166e-10,1.045364724181909e-05
RAMP1,0.7267303102625299,1,3.5353330164979497e-10,1.1006933602208516e-05
CREM,0.8174224343675418,0,2.4861656706395456e-10,1.158537603047154e-05
PABPC1,0.06205250596658711,0,1.4177381348176842e-09,1.286011863964654e-05
BCL2,0.8412887828162291,1,3.051557693228489e-10,1.635842337717438e-05
HLA-DRA,0.7995226730310262,1,4.0029071583932807e-10,1.6987823320729286e-05
CTSW,0.3794749403341289,1,1.2550413916408929e-09,1.7207833904130078e-05
S1PR1,0.5715990453460621,0,9.070679992103371e-10,1.8014279504852196e-05
ADD3,0.5656324582338902,0,9.314741664669289e-10,1.8244876622406396e-05
IL4R,0.5,1,1.105989290431477e-09,1.8819513765982012e-05
SIT1,0.41646778042959426,0,1.3445080737809603e-09,1.960315867416852e-05
RPS11,0.021479713603818614,0,2.4026658715230566e-09,2.0890605457148076e-05
LAG3,0.7410501193317423,1,7.45163008185215e-10,2.4482910968249586e-05
SOCS2,0.9486873508353222,0,1.8367397112867135e-10,3.0454442945394705e-05
CCR5,0.9451073985680191,0,2.0807888649552183e-10,3.225088846440581e-05
UPP1,0.8365155131264916,0,8.459860022248263e-10,4.4026494773768995e-05
CTSD,0.32816229116945106,0,4.10869309793931e-09,5.203155526669678e-05
TPT1,0.0,0,6.262376606157513e-09,5.328030016518812e-05
DENND2D,0.4928400954653938,0,4.75539900854645e-09,7.9775499606658e-05
ACTB,0.0,1,9.631722407389629e-09,8.194669424207095e-05
CFAP36,0.7291169451073986,0,2.785798939893628e-09,8.749745306147735e-05
LRRN3,0.5381861575178998,1,5.595773111261509e-09,0.00010309097140685691
TDRD12,0.9045346062052506,0,1.2478756627528305e-09,0.00011121230130289385
SLC25A6,0.0405727923627685,0,1.4076903944871963e-08,0.0001248310427405092
NAP1L1,0.2016706443914081,0,1.1770361358565468e-08,0.0001254397495659337
PLAC8,0.7935560859188544,1,3.191057172237763e-09,0.00013151036465394373
CRTAP,0.6706443914081146,0,5.243855794287253e-09,0.00013546065084040946
TIMP1,0.2911694510739857,1,1.1334623597383217e-08,0.00013604799865447393
KRT1,0.8257756563245824,1,2.9206990517219867e-09,0.00014262821720451002
CNIH1,0.4224343675417661,0,1.0540052585323075e-08,0.00015526333693757907
GADD45G,0.8973747016706444,1,2.1245899331824578e-09,0.00017613601563919417
DUSP2,0.6205250596658711,1,8.517297621501662e-09,0.00019096166956355625
OAZ1,0.045346062052505964,0,2.725344170954473e-08,0.00024288621546288486
YBX1,0.18973747016706444,0,2.5590137438767448e-08,0.0002687041314546834
HLA-A,0.0011933174224343676,0,3.603277546569145e-08,0.0003069331223044709
AOAH,0.21121718377088305,1,3.153028673974582e-08,0.0003400932095151479
SNRPF,0.360381861575179,0,2.7470487032335215e-08,0.00036540380835147114
PCTP,0.9284009546539379,0,3.1967859785842063e-09,0.0003798689629775953
TMEM258,0.04892601431980907,0,4.2866782929646154e-08,0.0003834723635139647
EIF3M,0.27088305489260145,0,3.3635236989489693e-08,0.00039248655270853134
RPS27A,0.0011933174224343676,0,5.032436368301444e-08,0.00042867122705883245
ERI1,0.7637231503579952,0,1.3438061730161765e-08,0.00048388587105950125
CORO1B,0.324582338902148,1,3.899436651152053e-08,0.0004911983938068092
IDH2,0.3126491646778043,0,4.140925002351744e-08,0.0005125619714056812
MT-ND6,0.431980906921241,1,3.5958573658908714e-08,0.0005386008118702019
FRY,0.9045346062052506,0,6.372523445391441e-09,0.0005679275737337642
CSF2,0.698090692124105,1,2.255827505910815e-08,0.000635706813921042
EOMES,0.7756563245823389,1,1.6965038643108867e-08,0.0006433814035847227
SIRPG,0.7303102625298329,1,2.060589952448609e-08,0.0006500617887757812
PHB2,0.2577565632458234,0,5.731984754016307e-08,0.0006570314248978952
GZMM,0.4307875894988067,0,4.6593423117610675e-08,0.000696430430136942
TNIK,0.5501193317422435,0,3.7317842175363156e-08,0.0007057431528622159
PPP1R10,0.5274463007159904,0,3.9653539299195483e-08,0.0007139343377667455
TMSB4X,0.0,0,9.407352432376224e-08,0.0008003775449465692
SNHG7,0.40930787589498807,0,5.837477022495734e-08,0.0008407976419635539
MIR4435-2HG,0.41646778042959426,0,6.973274439425275e-08,0.0010167153918991438
PPDPF,0.046539379474940336,0,1.2080671906196916e-07,0.0010779926759987455
ATP5MC2,0.017899761336515514,0,1.2554861946853342e-07,0.0010876360807038645
SMIM26,0.4224343675417661,0,7.957666830175051e-08,0.001172227459292694
RPS25,0.003579952267303103,0,1.3927691179258856e-07,0.0011892253354673843
HLA-DRB1,0.7720763723150358,1,3.402483940427316e-08,0.0012700891811518534
PIM1,0.7267303102625299,1,4.1624463826627065e-08,0.0012959393285701237
RPL30,0.0011933174224343676,0,1.5863028736371753e-07,0.001351238941861704
ITM2A,0.31026252983293556,1,1.1090065976054354e-07,0.0013679738365006684
SSR4,0.045346062052505964,0,1.5986697395440985e-07,0.0014247552545883144
CRIP1,0.09665871121718377,1,1.7007593417548502e-07,0.0016018376065980082
DUSP1,0.6503579952267303,1,7.521578760108616e-08,0.001830260415435544
SNX9,0.8007159904534606,1,4.439553064044317e-08,0.0018953712119119178
RPS29,0.003579952267303103,0,2.7156269176883e-07,0.002318756418868257
ITM2B,0.08233890214797136,0,2.588380561724336e-07,0.0023997902788619307
DBNDD2,0.8997613365155132,0,3.372813768945685e-08,0.0028627575975841827
GIMAP4,0.45584725536992843,1,2.0139750738019233e-07,0.0031489136271021637
RPL11,0.0011933174224343676,0,4.0283995289857497e-07,0.0034314571368468114
KLF12,0.5560859188544153,1,1.8748845936680575e-07,0.0035933796201649258
CXCR3,0.5023866348448688,1,2.1071936345016282e-07,0.003602797814072134
PDIA3,0.10501193317422435,0,4.4561720449729655e-07,0.004236158353830924
XBP1,0.18496420047732698,0,4.1653185444183e-07,0.004348094917630063
AC011476.3,0.9343675417661098,1,3.502631281632998e-08,0.004540495319851622
MAP1LC3A,0.863961813842482,0,8.243905736097697e-08,0.005155842780901638
EIF3H,0.0883054892601432,0,6.231439845425894e-07,0.00581522533922675
OST4,0.05250596658711217,0,7.318881058720653e-07,0.006571971732982981
H3F3B,0.016706443914081145,0,7.860922567564828e-07,0.006801705227385586
EIF3F,0.07517899761336516,0,7.42527277699636e-07,0.006830967357321556
RPL36,0.002386634844868735,0,8.415367414403616e-07,0.007176923291380756
SYPL1,0.8794749403341289,0,1.0253820172094482e-07,0.007238287395669575
RPL23,0.16467780429594273,0,8.81958214986727e-07,0.008983001447462469
FKBP5,0.8424821002386634,0,1.884750687297442e-07,0.010180086753202512
GLCCI1,0.5465393794749404,1,5.596880430896197e-07,0.010501079156758512
CD84,0.8949880668257757,0,1.3135342324830646e-07,0.010642170763035726
RPL9,0.010739856801909307,0,1.2453917889849922e-06,0.01071082607900296
TMEM273,0.9367541766109785,1,8.303973133740141e-08,0.011170730276890488
S1PR4,0.21360381861575178,0,1.034687940184368e-06,0.011194262133360016
EVI2B,0.28878281622911695,0,1.0548604317432602e-06,0.012618863489331627
GAPDH,0.0011933174224343676,1,1.564367638586664e-06,0.013325541469894734
VIM,0.07040572792362769,1,1.4614854934487848e-06,0.013376070563008696
SAMSN1,0.6288782816229117,0,7.29110725010249e-07,0.01671493135867676
PTDSS1,0.4236276849642005,0,1.1574730685606052e-06,0.017085797860887826
CCDC200,0.905727923627685,0,1.9343495164558042e-07,0.01745739175300381
PPP1CC,0.43914081145584727,0,1.1586504266882843e-06,0.017576243790981206
TP63,0.9128878281622912,1,1.8934054521775366e-07,0.01849235674796164
PRELID1,0.28878281622911695,0,1.5701477850910986e-06,0.01878303514086434
CNN2,0.1324582338902148,0,1.9469638600942285e-06,0.019093914747137914
PLSCR1,0.9009546539379475,0,2.342496059595461e-07,0.020122052441062646
HOMER2,0.8615751789976134,1,3.3935456689939734e-07,0.020857738043456045
UBE2F,0.4677804295942721,0,1.3579607079180783e-06,0.02170820154952097
TSHZ2,0.9486873508353222,0,1.339045959278574e-07,0.02220232867919136
RSL24D1,0.38902147971360385,0,1.6428043235502196e-06,0.022876383900065026
CLECL1,0.8102625298329356,1,5.271334791272196e-07,0.02363714260797015
SUB1,0.1909307875894988,0,2.2600500669820094e-06,0.023766206493749116
GPR183,0.7350835322195705,1,7.558668494819857e-07,0.0242752563072933
MYO1E,0.7852028639618138,1,6.26212653558392e-07,0.024803949227366003
TMEM123,0.25059665871121717,0,2.221896941517772e-06,0.025225266738100355
LINC00861,0.8293556085918854,1,5.858734433259207e-07,0.029210519107514606
RGS10,0.41646778042959426,0,2.3406002616454765e-06,0.034126353881093655
PTPN6,0.5095465393794749,0,2.10322921425649e-06,0.036485162388811075
CD3E,0.0059665871121718375,0,4.457870266512006e-06,0.03815521665141862
GYPC,0.15632458233890215,0,3.92538574652761e-06,0.03958534435440013
CLIC3,0.7243436754176611,1,1.3743450301946848e-06,0.042418498957398985
RETREG1,0.9128878281622912,0,4.4159249920859847e-07,0.043129093259966333
LITAF,0.17780429594272076,0,4.249642339027213e-06,0.04397487951107645
FLT3LG,0.616945107398568,0,2.000140389744337e-06,0.04442494996050392
NOB1,0.6742243436754176,0,1.8481864829239669e-06,0.04826748190494116
GTSF1,0.9486873508353222,0,3.0022716457582233e-07,0.049779786422904614
POLR1D,0.36515513126491644,0,3.934105968954973e-06,0.05272370500616944
CD226,0.6813842482100239,0,2.0048663378184234e-06,0.05353596834535343
RPL34,0.0011933174224343676,0,6.737163276530232e-06,0.05738826757626129
AL138828.1,0.6264916467780429,1,2.756617088983202e-06,0.06279189739869613
DPYD,0.418854415274463,0,4.2946859647027045e-06,0.06287441417101587
RPS19,0.0011933174224343676,0,7.479604196992578e-06,0.06371250174637368
EIF3E,0.15990453460620524,0,6.360648929444502e-06,0.0644169660722389
PDE6G,0.766109785202864,1,1.8258793887383156e-06,0.06641826317043431
BTG1,0.10143198090692124,0,7.211461462589256e-06,0.06828099022001125
MT1E,0.8782816229116945,1,1.0351689356477919e-06,0.07235733432513536
GPR155,0.7911694510739857,0,1.8108211965253695e-06,0.07377496644658124
MYO1D,0.8878281622911695,0,1.0103458467463518e-06,0.07663262579713673
CBR3,0.9260143198090692,0,6.830801318764083e-07,0.07855095400902834
TRIM56,0.7386634844868735,0,2.421625248621115e-06,0.07883776813513678
ADA,0.7088305489260143,0,2.7969163208740687e-06,0.08172617000246364
ATP5F1A,0.27684964200477324,0,7.082209785903363e-06,0.08332353042804348
RPL38,0.03699284009546539,0,1.1190042407979668e-05,0.09886206953697928
PLAAT4,0.07040572792362769,0,1.1046515996229367e-05,0.10110191178996213
NCDN,0.747016706443914,1,3.119514296378726e-06,0.10491138470258767
HLA-DPB1,0.8210023866348448,1,2.2863101977221338e-06,0.10867143307960189
ABLIM1,0.5775656324582339,0,5.843237498344837e-06,0.11768518012683384
PCAT1,0.8985680190930787,1,1.4655328587579983e-06,0.12292724100256859
PTPRCAP,0.013126491646778043,0,1.4796721719464443e-05,0.12756498915375153
TUBA1A,0.5310262529832935,0,7.139054934991539e-06,0.12951488174612955
GNA15,0.9105011933174224,0,1.381517181165874e-06,0.1313307809683607
TUBB,0.30668257756563244,1,1.1160884986685985e-05,0.1369600797471859
LY9,0.8090692124105012,0,3.211878830949319e-06,0.14312340842834181
APOO,0.14081145584725538,0,1.4752394633308206e-05,0.14608362087038343
DDT,0.5178997613365155,0,8.434485884108282e-06,0.1488499696679959
COX5A,0.16706443914081145,0,1.5459175308773014e-05,0.15790736967859628
ITM2C,0.7004773269689738,1,5.9927047297946185e-06,0.17022394774038094
EIF5A,0.1873508353221957,0,1.6841550533927982e-05,0.17632198268421218
GPR55,0.9307875894988067,0,1.485704583705632e-06,0.18263161919421347
SERINC5,0.581145584725537,0,8.99872429607331e-06,0.1827870102809432
LINC00963,0.8985680190930787,0,2.1977452011970043e-06,0.18434438531711858
JAK2,0.6551312649164678,1,7.51130434029083e-06,0.18530580138473665
AC093157.1,0.8544152744630071,0,3.278625546758342e-06,0.1916035219280749
RNF125,0.45465393794749404,1,1.3035382281639444e-05,0.20336633959504133
STAP1,0.7828162291169452,0,5.2817594858630625e-06,0.20690869084283423
S100A6,0.041766109785202864,1,2.4136590379205806e-05,0.2143047882602555
